##### bfnsn! (ode)  BZlr ::: Sun Nov  3 14:34:43 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
2101  15     0.7090999023      0.848046227    -7.766213898                0     0.9999989802     0.9999989802     0.9999962649     0.9999962649    0.02403034697  bftga 0(D)
2102  15     0.7091999023     0.8481117676     -7.76562796                0     0.9999998063     0.9999998063     0.9999812289     0.9999812289    0.02402889782  bftga 0(D)
2103  14     0.7092999023     0.8481773162    -7.765023712                0     0.9999971204     0.9999971204     0.9999971204     0.9999971204    0.02402744235  bftga 0(D)
2104  15     0.7093999023     0.8482428727    -7.764437775                0     0.9999995665     0.9999995665     0.9999916035     0.9999916035    0.02402599012  bftga 0(D)
2105  15     0.7094999023     0.8483084372    -7.763851837                0     0.9999998912     0.9999998912     0.9999719909     0.9999719909    0.02402454115  bftga 0(D)
2106  14     0.7095999023     0.8483740096    -7.763247589                0     0.9999993323     0.9999993323     0.9999805836     0.9999805836    0.02402308585  bftga 0(D)
2107  15     0.7096999023     0.8484395899    -7.762661652                0     0.9999998715     0.9999998715     0.9999718711     0.9999718711     0.0240216338  bftga 0(D)
2108  14     0.7097999023     0.8485051782    -7.762057404                0     0.9999993885     0.9999993885      0.999976947      0.999976947     0.0240201786  bftga 0(D)
2109  14     0.7098999023     0.8485707745    -7.761453156                0     0.9999968229     0.9999968229     0.9999968229     0.9999968229    0.02401872024  bftga 0(D)
2110  15     0.7099999023     0.8486363787    -7.760867218                0     0.9999997768     0.9999997768     0.9999805837     0.9999805837    0.02401726835  bftga 0(D)
2111  14     0.7100999023     0.8487019909     -7.76026297                0     0.9999992648     0.9999992648     0.9999805379     0.9999805379    0.02401581331  bftga 0(D)
2112  14     0.7101999023     0.8487676111    -7.759658722                0     0.9999976898     0.9999976898     0.9999942333     0.9999942333     0.0240143551  bftga 0(D)
2113  15     0.7102999023     0.8488332394    -7.759072785                0     0.9999998782     0.9999998782     0.9999736924     0.9999736924    0.02401290339  bftga 0(D)
2114  14     0.7103999023     0.8488988756    -7.758468537                0     0.9999995656     0.9999995656      0.999968341      0.999968341     0.0240114485  bftga 0(D)
2115  14     0.7104999023     0.8489645199    -7.757864289                0     0.9999994698     0.9999994698     0.9999754123     0.9999754123    0.02400999044  bftga 0(D)
2116  14     0.7105999023     0.8490301722    -7.757260041                0     0.9999992178     0.9999992178     0.9999809168     0.9999809168    0.02400853243  bftga 0(D)
2117  14     0.7106999023     0.8490958325    -7.756655792                0     0.9999990638     0.9999990638     0.9999846056     0.9999846056    0.02400707446  bftga 0(D)
2118  14     0.7107999023     0.8491615009    -7.756051544                0     0.9999989566     0.9999989566     0.9999865346     0.9999865346    0.02400561654  bftga 0(D)
2119  14     0.7108999023     0.8492271774    -7.755447296                0     0.9999990152     0.9999990152     0.9999865899     0.9999865899    0.02400415867  bftga 0(D)
2120  14     0.7109999023     0.8492928619    -7.754843048                0     0.9999990574     0.9999990574     0.9999849586     0.9999849586    0.02400270085  bftga 0(D)
2121  14     0.7110999023     0.8493585545      -7.7542388                0     0.9999991981     0.9999991981     0.9999815307     0.9999815307    0.02400124308  bftga 0(D)
2122  14     0.7111999023     0.8494242551    -7.753634552                0     0.9999993739     0.9999993739     0.9999763746     0.9999763746    0.02399978536  bftga 0(D)
2123  14     0.7112999023     0.8494899639    -7.753030304                0     0.9999995398     0.9999995398     0.9999695403     0.9999695403    0.02399832769  bftga 0(D)
2124  14     0.7113999023     0.8495556808    -7.752426056                0     0.9999996295     0.9999996295      0.999961099      0.999961099    0.02399687007  bftga 0(D)
2125  14     0.7114999023     0.8496214058    -7.751821808                0     0.9999997192     0.9999997192     0.9999509793     0.9999509793     0.0239954125  bftga 0(D)
2126  14     0.7115999023     0.8496871389    -7.751193146                0      1.000051835      1.000051835      1.000000255      1.000000255    0.02399392877  bftga 0(D)
2127  14     0.7116999023     0.8497528802    -7.750588898                0     0.9999991655     0.9999991655     0.9999829341     0.9999829341     0.0239924844  bftga 0(D)
2128  14     0.7117999023     0.8498186296     -7.74998465                0     0.9999995815     0.9999995815     0.9999674121     0.9999674121    0.02399102697  bftga 0(D)
2129  14     0.7118999023     0.8498843871    -7.749380402                0     0.9999996825     0.9999996825     0.9999505464     0.9999505464     0.0239895696  bftga 0(D)
2130  14     0.7119999023     0.8499501528     -7.74875174                0      1.000044029      1.000044029      1.000000314      1.000000314    0.02398808594  bftga 0(D)
2131  14     0.7120999023     0.8500159267    -7.748147492                0     0.9999995619     0.9999995619      0.999968377      0.999968377    0.02398664183  bftga 0(D)
2132  14     0.7121999023     0.8500817087    -7.747543244                0     0.9999997312     0.9999997312      0.999946426      0.999946426     0.0239851846  bftga 0(D)
2133  13     0.7122999023      0.850147499    -7.746902375                0     0.9999967463     0.9999967463     0.9999820464     0.9999820464    0.02398371421  bftga 0(D)
2134  14     0.7123999023     0.8502132974    -7.746298126                0     0.9999992649     0.9999992649     0.9999823959     0.9999823959    0.02398225046  bftga 0(D)
2135  14     0.7124999023     0.8502791041    -7.745693878                0     0.9999996789     0.9999996789     0.9999551922     0.9999551922    0.02398079338  bftga 0(D)
2136  13     0.7125999023     0.8503449189    -7.745053009                0     0.9999955696     0.9999955696     0.9999867349     0.9999867349    0.02397932309  bftga 0(D)
2137  14     0.7126999023      0.850410742    -7.744448761                0     0.9999991762     0.9999991762     0.9999809133     0.9999809133    0.02397785947  bftga 0(D)
2138  14     0.7127999023     0.8504765733    -7.743844513                0     0.9999997144     0.9999997144     0.9999486215     0.9999486215    0.02397640253  bftga 0(D)
2139  13     0.7128999023     0.8505424129    -7.743203644                0     0.9999978685     0.9999978685     0.9999727431     0.9999727431    0.02397493234  bftga 0(D)
2140  14     0.7129999023     0.8506082607    -7.742599396                0     0.9999996168     0.9999996168     0.9999637411     0.9999637411    0.02397346885  bftga 0(D)
2141  13     0.7130999023     0.8506741168    -7.741958527                0     0.9999957053     0.9999957053       0.99998648       0.99998648    0.02397199872  bftga 0(D)
2142  14     0.7131999023     0.8507399812    -7.741354279                0     0.9999994502     0.9999994502     0.9999721121     0.9999721121     0.0239705353  bftga 0(D)
2143  14     0.7132999023     0.8508058538    -7.740725617                0      1.000041958      1.000041958      1.000000366      1.000000366    0.02396905189  bftga 0(D)
2144  14     0.7133999023     0.8508717347    -7.740121369                0     0.9999997413     0.9999997413        0.9999456        0.9999456     0.0239676086  bftga 0(D)
2145  13     0.7134999023      0.850937624      -7.7394805                0     0.9999985889     0.9999985889     0.9999587768     0.9999587768    0.02396613861  bftga 0(D)
2146  14     0.7135999023     0.8510035215    -7.738851837                0      1.000050118      1.000050118      1.000000294      1.000000294    0.02396464855  bftga 0(D)
2147  14     0.7136999023     0.8510694274    -7.738247589                0     0.9999997042     0.9999997042      0.999949028      0.999949028    0.02396320545  bftga 0(D)
2148  13     0.7137999023     0.8511353416     -7.73760672                0     0.9999985913     0.9999985913     0.9999570716     0.9999570716    0.02396173557  bftga 0(D)
2149  14     0.7138999023     0.8512012641    -7.736978058                0      1.000042929      1.000042929      1.000000392      1.000000392    0.02396024554  bftga 0(D)
2150  14     0.7139999023      0.851267195    -7.736349396                0      1.000046419      1.000046419      1.000000336      1.000000336     0.0239587757  bftga 0(D)
2151  14     0.7140999023     0.8513331342    -7.735720734                0      1.000048155      1.000048155      1.000000345      1.000000345    0.02395730589  bftga 0(D)
2152  14     0.7141999023     0.8513990819    -7.735092072                0      1.000048258      1.000048258      1.000000302      1.000000302    0.02395583611  bftga 0(D)
2153  14     0.7142999023     0.8514650378     -7.73446341                0      1.000046642      1.000046642      1.000000297      1.000000297    0.02395436636  bftga 0(D)
2154  14     0.7143999023     0.8515310022    -7.733834748                0      1.000043291      1.000043291      1.000000353      1.000000353    0.02395289665  bftga 0(D)
2155  13     0.7144999023      0.851596975    -7.733193878                0     0.9999934698     0.9999934698     0.9999906669     0.9999906669    0.02395144051  bftga 0(D)
2156  14     0.7145999023     0.8516629562     -7.73258963                0     0.9999996858     0.9999996858      0.999950651      0.999950651    0.02394997766  bftga 0(D)
2157  13     0.7146999023     0.8517289458    -7.731948761                0     0.9999989282     0.9999989282     0.9999432201     0.9999432201    0.02394850807  bftga 0(D)
2158  13     0.7147999023     0.8517949438    -7.731307892                0     0.9999984007     0.9999984007     0.9999610725     0.9999610725    0.02394703172  bftga 0(D)
2159  13     0.7148999023     0.8518609503    -7.730667023                0     0.9999972082     0.9999972082     0.9999778716     0.9999778716     0.0239455554  bftga 0(D)
2160  14     0.7149999023     0.8519269652    -7.730038361                0       1.00004282       1.00004282      1.000000357      1.000000357    0.02394406549  bftga 0(D)
2161  13     0.7150999023     0.8519929885    -7.729397492                0     0.9999972855     0.9999972855     0.9999768038     0.9999768038    0.02394260963  bftga 0(D)
